IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
18.169.238.94,8080,80,false,ORD,North America,Chicago,168,0.00
18.171.218.72,8080,80,false,ORD,North America,Chicago,170,0.00
18.171.218.72,2052,80,false,ORD,North America,Chicago,175,0.00
18.171.218.72,8880,80,false,ORD,North America,Chicago,176,0.00
18.132.209.12,2053,80,false,ORD,North America,Chicago,155,0.00
18.171.218.72,2096,80,false,ORD,North America,Chicago,153,0.00
3.11.79.61,8443,80,false,ORD,North America,Chicago,168,0.00
3.11.79.61,8080,80,false,ORD,North America,Chicago,183,0.00
13.40.163.47,443,80,false,ORD,North America,Chicago,167,0.00
13.40.163.47,2053,80,false,ORD,North America,Chicago,161,0.00
18.169.133.105,2095,80,false,ORD,North America,Chicago,160,0.00
18.132.209.12,2052,80,false,ORD,North America,Chicago,174,0.00
3.11.79.61,2053,80,false,ORD,North America,Chicago,170,0.00
18.169.133.105,2053,80,false,ORD,North America,Chicago,153,0.00
13.40.163.47,8080,80,false,ORD,North America,Chicago,161,0.00
35.179.75.221,2087,80,false,ORD,North America,Chicago,165,0.00
3.8.234.193,2096,80,false,ORD,North America,Chicago,154,0.00
3.11.79.61,2082,80,false,ORD,North America,Chicago,164,0.00
3.8.234.193,80,80,false,ORD,North America,Chicago,153,0.00
18.132.209.12,8443,80,false,ORD,North America,Chicago,161,0.00
35.179.75.221,8443,80,false,ORD,North America,Chicago,164,0.00
35.179.75.221,2052,80,false,ORD,North America,Chicago,164,0.00
18.132.209.12,8080,80,false,ORD,North America,Chicago,164,0.00
3.8.234.193,2087,80,false,ORD,North America,Chicago,153,0.00
3.8.234.193,2086,80,false,ORD,North America,Chicago,185,0.00
35.179.75.221,2096,80,false,ORD,North America,Chicago,160,0.00
3.11.79.61,80,80,false,ORD,North America,Chicago,170,0.00
13.40.163.47,8880,80,false,ORD,North America,Chicago,164,0.00
18.169.133.105,8080,80,false,ORD,North America,Chicago,175,0.00
18.169.133.105,2096,80,false,ORD,North America,Chicago,164,0.00
13.40.163.47,2082,80,false,ORD,North America,Chicago,164,0.00
18.132.209.12,2087,80,false,ORD,North America,Chicago,162,0.00
18.132.209.12,2083,80,false,ORD,North America,Chicago,153,0.00
3.11.79.61,2086,80,false,ORD,North America,Chicago,155,0.00
13.40.163.47,2083,80,false,ORD,North America,Chicago,153,0.00
35.179.75.221,443,80,false,ORD,North America,Chicago,163,0.00
18.132.209.12,443,80,false,ORD,North America,Chicago,154,0.00
18.171.218.72,2086,80,false,ORD,North America,Chicago,168,0.00
18.132.209.12,2096,80,false,ORD,North America,Chicago,155,0.00
18.169.133.105,80,80,false,ORD,North America,Chicago,167,0.00
18.171.218.72,2083,80,false,ORD,North America,Chicago,175,0.00
3.8.234.193,2052,80,false,ORD,North America,Chicago,154,0.00
18.171.218.72,80,80,false,ORD,North America,Chicago,167,0.00
3.8.234.193,2053,80,false,ORD,North America,Chicago,170,0.00
3.11.79.61,2087,80,false,ORD,North America,Chicago,161,0.00
3.11.79.61,2096,80,false,ORD,North America,Chicago,154,0.00
3.8.234.193,443,80,false,ORD,North America,Chicago,163,0.00
13.40.163.47,8443,80,false,ORD,North America,Chicago,163,0.00
13.40.163.47,2052,80,false,ORD,North America,Chicago,155,0.00
3.8.234.193,8443,80,false,ORD,North America,Chicago,155,0.00
13.40.163.47,2087,80,false,ORD,North America,Chicago,163,0.00
18.132.209.12,80,80,false,ORD,North America,Chicago,171,0.00
18.171.218.72,8443,80,false,ORD,North America,Chicago,161,0.00
3.8.234.193,2082,80,false,ORD,North America,Chicago,159,0.00
18.171.218.72,2082,80,false,ORD,North America,Chicago,175,0.00
18.132.209.12,2095,80,false,ORD,North America,Chicago,161,0.00
3.11.79.61,443,80,false,ORD,North America,Chicago,161,0.00
3.11.79.61,2083,80,false,ORD,North America,Chicago,183,0.00
35.179.75.221,2082,80,false,ORD,North America,Chicago,154,0.00
18.171.218.72,2087,80,false,ORD,North America,Chicago,182,0.00
13.40.163.47,2096,80,false,ORD,North America,Chicago,154,0.00
3.8.234.193,2083,80,false,ORD,North America,Chicago,161,0.00
35.179.75.221,8080,80,false,ORD,North America,Chicago,154,0.00
13.40.163.47,2086,80,false,ORD,North America,Chicago,171,0.00
34.218.237.80,8443,80,false,ORD,North America,Chicago,200,0.00
34.217.60.138,2083,80,false,ORD,North America,Chicago,195,0.00
54.189.163.18,2086,80,false,ORD,North America,Chicago,200,0.00
54.202.30.249,443,80,false,ORD,North America,Chicago,198,0.00
34.215.147.199,8880,80,false,ORD,North America,Chicago,192,0.00
52.42.127.37,2052,80,false,ORD,North America,Chicago,194,0.00
18.236.74.87,8880,80,false,ORD,North America,Chicago,198,0.00
35.166.188.81,8443,80,false,ORD,North America,Chicago,197,0.00
18.236.74.87,8443,80,false,ORD,North America,Chicago,200,0.00
34.215.147.199,2086,80,false,ORD,North America,Chicago,199,0.00
34.215.147.199,2052,80,false,ORD,North America,Chicago,195,0.00
54.202.30.249,8880,80,false,ORD,North America,Chicago,191,0.00
34.210.73.42,2053,80,false,ORD,North America,Chicago,197,0.00
35.91.233.1,443,80,false,ORD,North America,Chicago,199,0.00
34.217.60.138,80,80,false,ORD,North America,Chicago,193,0.00
34.218.237.80,2052,80,false,ORD,North America,Chicago,197,0.00
34.217.60.138,2087,80,false,ORD,North America,Chicago,200,0.00
52.42.127.37,443,80,false,ORD,North America,Chicago,193,0.00
34.215.147.199,2082,80,false,ORD,North America,Chicago,198,0.00
34.215.147.199,8080,80,false,ORD,North America,Chicago,196,0.00
35.88.241.242,2053,80,false,ORD,North America,Chicago,195,0.00
34.218.237.80,2087,80,false,ORD,North America,Chicago,196,0.00
34.218.237.80,2095,80,false,ORD,North America,Chicago,194,0.00
54.203.7.73,2083,80,false,ORD,North America,Chicago,196,0.00
35.88.241.242,8080,80,false,ORD,North America,Chicago,199,0.00
35.91.233.1,8880,80,false,ORD,North America,Chicago,193,0.00
34.210.73.42,2052,80,false,ORD,North America,Chicago,199,0.00
18.236.74.87,2082,80,false,ORD,North America,Chicago,194,0.00
35.95.36.1,8080,80,false,ORD,North America,Chicago,198,0.00
34.217.60.138,2095,80,false,ORD,North America,Chicago,197,0.00
34.217.60.138,8880,80,false,ORD,North America,Chicago,197,0.00
34.217.60.138,2052,80,false,ORD,North America,Chicago,200,0.00
18.236.74.87,2053,80,false,ORD,North America,Chicago,198,0.00
34.217.60.138,2082,80,false,ORD,North America,Chicago,198,0.00
35.93.189.165,2086,80,false,ORD,North America,Chicago,193,0.00
34.218.237.80,80,80,false,ORD,North America,Chicago,197,0.00
34.210.73.42,443,80,false,ORD,North America,Chicago,197,0.00
54.203.7.73,2086,80,false,ORD,North America,Chicago,200,0.00
35.88.241.242,2096,80,false,ORD,North America,Chicago,193,0.00
34.218.237.80,2053,80,false,ORD,North America,Chicago,199,0.00
35.93.189.165,2052,80,false,ORD,North America,Chicago,197,0.00
18.236.74.87,2052,80,false,ORD,North America,Chicago,195,0.00
54.203.7.73,2087,80,false,ORD,North America,Chicago,193,0.00
54.202.30.249,2082,80,false,ORD,North America,Chicago,199,0.00
35.91.233.1,2087,80,false,ORD,North America,Chicago,193,0.00
18.236.74.87,2086,80,false,ORD,North America,Chicago,193,0.00
34.210.73.42,2086,80,false,ORD,North America,Chicago,197,0.00
34.218.237.80,2082,80,false,ORD,North America,Chicago,194,0.00
52.42.127.37,80,80,false,ORD,North America,Chicago,195,0.00
34.217.60.138,8080,80,false,ORD,North America,Chicago,195,0.00
34.215.147.199,2096,80,false,ORD,North America,Chicago,197,0.00
54.203.7.73,2052,80,false,ORD,North America,Chicago,194,0.00
34.215.147.199,443,80,false,ORD,North America,Chicago,197,0.00
34.215.147.199,2087,80,false,ORD,North America,Chicago,199,0.00
54.202.30.249,2096,80,false,ORD,North America,Chicago,194,0.00
35.93.189.165,2087,80,false,ORD,North America,Chicago,199,0.00
35.93.189.165,2096,80,false,ORD,North America,Chicago,198,0.00
34.210.73.42,8880,80,false,ORD,North America,Chicago,195,0.00
35.93.189.165,8080,80,false,ORD,North America,Chicago,192,0.00
34.218.237.80,2096,80,false,ORD,North America,Chicago,194,0.00
54.203.7.73,80,80,false,ORD,North America,Chicago,195,0.00
35.93.189.165,2083,80,false,ORD,North America,Chicago,196,0.00
35.91.233.1,2086,80,false,ORD,North America,Chicago,191,0.00
34.218.237.80,2083,80,false,ORD,North America,Chicago,197,0.00
54.202.30.249,2087,80,false,ORD,North America,Chicago,194,0.00
34.217.60.138,8443,80,false,ORD,North America,Chicago,194,0.00
34.217.60.138,2053,80,false,ORD,North America,Chicago,199,0.00
54.202.30.249,2086,80,false,ORD,North America,Chicago,198,0.00
35.95.36.1,2053,80,false,ORD,North America,Chicago,197,0.00
35.95.36.1,2096,80,false,ORD,North America,Chicago,198,0.00
35.95.36.1,2086,80,false,ORD,North America,Chicago,196,0.00
54.203.7.73,2095,80,false,ORD,North America,Chicago,193,0.00
34.218.237.80,8080,80,false,ORD,North America,Chicago,191,0.00
35.91.233.1,80,80,false,ORD,North America,Chicago,200,0.00
54.202.30.249,2052,80,false,ORD,North America,Chicago,196,0.00
54.245.58.106,8080,80,false,ORD,North America,Chicago,197,0.00
54.245.58.106,8880,80,false,ORD,North America,Chicago,212,0.00
35.95.36.1,2095,80,false,ORD,North America,Chicago,195,0.00
35.93.189.165,80,80,false,ORD,North America,Chicago,195,0.00
54.245.58.106,80,80,false,ORD,North America,Chicago,198,0.00
35.95.36.1,2083,80,false,ORD,North America,Chicago,195,0.00
35.93.189.165,8880,80,false,ORD,North America,Chicago,195,0.00
54.202.30.249,8080,80,false,ORD,North America,Chicago,195,0.00
54.245.58.106,2052,80,false,ORD,North America,Chicago,192,0.00
54.189.163.18,8880,80,false,ORD,North America,Chicago,198,0.00
54.202.30.249,2053,80,false,ORD,North America,Chicago,194,0.00
54.189.163.18,2083,80,false,ORD,North America,Chicago,194,0.00
35.91.233.1,2095,80,false,ORD,North America,Chicago,193,0.00
52.42.127.37,2096,80,false,ORD,North America,Chicago,195,0.00
35.95.36.1,8880,80,false,ORD,North America,Chicago,196,0.00
34.217.60.138,2096,80,false,ORD,North America,Chicago,200,0.00
35.95.36.1,2082,80,false,ORD,North America,Chicago,191,0.00
18.236.74.87,80,80,false,ORD,North America,Chicago,192,0.00
34.218.237.80,443,80,false,ORD,North America,Chicago,195,0.00
52.42.127.37,2087,80,false,ORD,North America,Chicago,198,0.00
35.88.241.242,443,80,false,ORD,North America,Chicago,197,0.00
54.189.163.18,2052,80,false,ORD,North America,Chicago,204,0.00
35.88.241.242,2082,80,false,ORD,North America,Chicago,200,0.00
54.202.30.249,8443,80,false,ORD,North America,Chicago,197,0.00
18.236.74.87,443,80,false,ORD,North America,Chicago,195,0.00
18.236.74.87,2095,80,false,ORD,North America,Chicago,198,0.00
35.95.36.1,2052,80,false,ORD,North America,Chicago,194,0.00
35.88.241.242,2087,80,false,ORD,North America,Chicago,193,0.00
52.25.64.223,8443,80,false,ORD,North America,Chicago,195,0.00
18.236.74.87,2087,80,false,ORD,North America,Chicago,193,0.00
34.215.147.199,2053,80,false,ORD,North America,Chicago,198,0.00
54.202.30.249,2095,80,false,ORD,North America,Chicago,191,0.00
52.39.169.151,2083,80,false,ORD,North America,Chicago,195,0.00
52.25.64.223,8880,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,80,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,2083,80,false,ORD,North America,Chicago,196,0.00
34.215.147.199,2083,80,false,ORD,North America,Chicago,197,0.00
34.215.147.199,8443,80,false,ORD,North America,Chicago,198,0.00
34.210.73.42,8443,80,false,ORD,North America,Chicago,194,0.00
54.203.7.73,443,80,false,ORD,North America,Chicago,195,0.00
52.42.127.37,2083,80,false,ORD,North America,Chicago,194,0.00
35.95.36.1,2087,80,false,ORD,North America,Chicago,194,0.00
35.95.36.1,80,80,false,ORD,North America,Chicago,198,0.00
52.42.127.37,8880,80,false,ORD,North America,Chicago,196,0.00
35.93.189.165,443,80,false,ORD,North America,Chicago,194,0.00
54.245.58.106,2086,80,false,ORD,North America,Chicago,195,0.00
35.166.188.81,2086,80,false,ORD,North America,Chicago,193,0.00
35.166.188.81,2052,80,false,ORD,North America,Chicago,193,0.00
35.91.233.1,2053,80,false,ORD,North America,Chicago,200,0.00
18.236.74.87,8080,80,false,ORD,North America,Chicago,200,0.00
35.91.233.1,8443,80,false,ORD,North America,Chicago,197,0.00
54.189.163.18,2087,80,false,ORD,North America,Chicago,196,0.00
35.93.189.165,2082,80,false,ORD,North America,Chicago,198,0.00
54.189.163.18,443,80,false,ORD,North America,Chicago,197,0.00
35.91.233.1,2082,80,false,ORD,North America,Chicago,196,0.00
35.91.233.1,2052,80,false,ORD,North America,Chicago,197,0.00
54.245.58.106,2096,80,false,ORD,North America,Chicago,200,0.00
35.93.189.165,2095,80,false,ORD,North America,Chicago,193,0.00
54.203.7.73,8443,80,false,ORD,North America,Chicago,195,0.00
35.88.241.242,80,80,false,ORD,North America,Chicago,198,0.00
35.91.233.1,8080,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,8443,80,false,ORD,North America,Chicago,192,0.00
52.42.127.37,8080,80,false,ORD,North America,Chicago,198,0.00
54.245.58.106,443,80,false,ORD,North America,Chicago,200,0.00
54.203.7.73,2096,80,false,ORD,North America,Chicago,196,0.00
52.39.169.151,8080,80,false,ORD,North America,Chicago,196,0.00
34.210.73.42,2082,80,false,ORD,North America,Chicago,198,0.00
54.245.58.106,2095,80,false,ORD,North America,Chicago,193,0.00
52.42.127.37,2082,80,false,ORD,North America,Chicago,194,0.00
52.42.127.37,2095,80,false,ORD,North America,Chicago,193,0.00
54.203.7.73,8080,80,false,ORD,North America,Chicago,193,0.00
54.245.58.106,2082,80,false,ORD,North America,Chicago,196,0.00
54.189.163.18,2053,80,false,ORD,North America,Chicago,196,0.00
54.189.163.18,2096,80,false,ORD,North America,Chicago,197,0.00
52.42.127.37,8443,80,false,ORD,North America,Chicago,192,0.00
54.245.58.106,2087,80,false,ORD,North America,Chicago,200,0.00
54.245.58.106,2083,80,false,ORD,North America,Chicago,198,0.00
54.203.7.73,2053,80,false,ORD,North America,Chicago,195,0.00
35.88.241.242,2083,80,false,ORD,North America,Chicago,200,0.00
35.166.188.81,443,80,false,ORD,North America,Chicago,199,0.00
34.210.73.42,80,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,2096,80,false,ORD,North America,Chicago,196,0.00
34.210.73.42,2083,80,false,ORD,North America,Chicago,195,0.00
35.166.188.81,2087,80,false,ORD,North America,Chicago,195,0.00
54.189.163.18,2095,80,false,ORD,North America,Chicago,191,0.00
34.210.73.42,2095,80,false,ORD,North America,Chicago,195,0.00
52.25.64.223,8080,80,false,ORD,North America,Chicago,197,0.00
54.189.163.18,80,80,false,ORD,North America,Chicago,192,0.00
34.210.73.42,2087,80,false,ORD,North America,Chicago,195,0.00
35.166.188.81,80,80,false,ORD,North America,Chicago,194,0.00
52.25.64.223,2087,80,false,ORD,North America,Chicago,200,0.00
35.166.188.81,2095,80,false,ORD,North America,Chicago,195,0.00
52.25.64.223,2053,80,false,ORD,North America,Chicago,194,0.00
52.25.64.223,2095,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,2086,80,false,ORD,North America,Chicago,198,0.00
52.25.64.223,443,80,false,ORD,North America,Chicago,200,0.00
35.88.241.242,8443,80,false,ORD,North America,Chicago,199,0.00
35.88.241.242,2086,80,false,ORD,North America,Chicago,196,0.00
35.88.241.242,2095,80,false,ORD,North America,Chicago,199,0.00
35.166.188.81,2096,80,false,ORD,North America,Chicago,192,0.00
35.166.188.81,8880,80,false,ORD,North America,Chicago,197,0.00
35.166.188.81,2083,80,false,ORD,North America,Chicago,193,0.00
35.166.188.81,2053,80,false,ORD,North America,Chicago,196,0.00
65.0.170.202,2086,80,false,ORD,North America,Chicago,59,0.00
65.2.83.160,2082,80,false,ORD,North America,Chicago,60,0.00
65.2.83.160,8080,80,false,ORD,North America,Chicago,58,0.00
18.132.201.250,443,80,false,ORD,North America,Chicago,154,0.00
18.175.165.190,2096,80,false,ORD,North America,Chicago,164,0.00
35.92.242.217,2083,80,false,ORD,North America,Chicago,198,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.211.254,80,8080,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.228.142.218,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2086,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2052,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2082,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2087,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2053,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2083,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2096,80,false,SIN,Asia Pacific,Singapore,3,0.00
54.254.190.97,2052,80,false,SIN,Asia Pacific,Singapore,4,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,Singapore,4,0.00
13.228.155.72,443,443,true,SIN,Asia Pacific,Singapore,6,0.00
52.76.182.63,2095,80,false,SIN,Asia Pacific,Singapore,8,0.00
52.76.182.63,2086,80,false,SIN,Asia Pacific,Singapore,9,0.00
16.78.40.221,2083,80,false,CGK,Asia Pacific,Jakarta,16,0.00
16.78.40.221,2082,80,false,CGK,Asia Pacific,Jakarta,16,0.00
108.136.205.136,443,80,false,CGK,Asia Pacific,Jakarta,18,0.00
16.162.172.91,2095,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.162.172.91,2087,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.162.172.91,2086,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
18.166.234.185,2086,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
18.166.234.185,2053,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.163.114.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2052,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2087,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2082,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.163.125.29,2086,2086,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.163.114.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2096,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2087,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.172.91,2083,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.172.91,2052,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2053,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2095,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.177.179,2082,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2082,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2083,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.177.179,2083,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2053,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.163.114.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2095,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.163.114.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2052,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2086,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
16.162.177.179,2096,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
16.162.172.91,2096,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
3.111.137.178,80,8080,false,BOM,Asia Pacific,Mumbai,55,0.00
3.111.72.70,2082,80,false,BOM,Asia Pacific,Mumbai,55,0.00
3.111.72.70,2083,80,false,BOM,Asia Pacific,Mumbai,57,0.00
3.7.167.177,2095,80,false,BOM,Asia Pacific,Mumbai,58,0.00
3.111.72.70,2087,80,false,BOM,Asia Pacific,Mumbai,58,0.00
65.0.144.242,2082,80,false,BOM,Asia Pacific,Mumbai,60,0.00
3.6.136.68,80,8080,false,BOM,Asia Pacific,Mumbai,62,0.00
3.7.167.177,2052,80,false,BOM,Asia Pacific,Mumbai,62,0.00
54.150.75.95,2082,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.150.75.95,2086,80,false,NRT,Asia Pacific,Tokyo,67,0.00
18.176.35.171,2082,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.78.28.183,2096,80,false,NRT,Asia Pacific,Tokyo,68,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.160.166,2096,80,false,NRT,Asia Pacific,Tokyo,68,0.00
18.176.35.171,2087,80,false,NRT,Asia Pacific,Tokyo,68,0.00
18.176.35.171,2086,80,false,NRT,Asia Pacific,Tokyo,68,0.00
18.176.35.171,2083,80,false,NRT,Asia Pacific,Tokyo,68,0.00
18.176.35.171,2096,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2087,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.160.166,2087,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.75.95,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.75.95,2087,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2086,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.160.166,2083,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.199.11.181,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
13.230.34.30,80,80,false,NRT,Asia Pacific,Tokyo,69,0.00
3.113.40.168,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.195.218,80,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2053,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.199.224.90,80,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2095,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.160.166,2095,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2096,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.91.84,443,443,true,NRT,Asia Pacific,Tokyo,69,0.00
3.113.40.168,2086,2086,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2095,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2052,80,false,NRT,Asia Pacific,Tokyo,69,0.00
35.78.28.183,2083,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2053,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2083,80,false,NRT,Asia Pacific,Tokyo,70,0.00
35.78.28.183,2052,80,false,NRT,Asia Pacific,Tokyo,70,0.00
54.150.160.166,2052,80,false,NRT,Asia Pacific,Tokyo,70,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,70,0.00
18.178.250.71,80,80,false,NRT,Asia Pacific,Tokyo,70,0.00
3.113.40.168,2095,2095,false,NRT,Asia Pacific,Tokyo,70,0.00
54.150.160.166,2082,80,false,NRT,Asia Pacific,Tokyo,71,0.00
54.150.160.166,2086,80,false,NRT,Asia Pacific,Tokyo,71,0.00
35.78.28.183,2095,80,false,NRT,Asia Pacific,Tokyo,71,0.00
35.78.28.183,2082,80,false,NRT,Asia Pacific,Tokyo,71,0.00
35.78.28.183,2053,80,false,NRT,Asia Pacific,Tokyo,72,0.00
3.113.40.168,2052,2052,false,NRT,Asia Pacific,Tokyo,74,0.00
18.179.65.137,8443,80,false,NRT,Asia Pacific,Tokyo,78,0.00
65.0.144.242,2087,80,false,BOM,Asia Pacific,Mumbai,88,0.00
54.79.190.249,2083,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,92,0.00
54.153.146.155,2087,80,false,SYD,Oceania,Sydney,92,0.00
54.79.10.40,2095,80,false,SYD,Oceania,Sydney,92,0.00
54.66.80.167,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,93,0.00
52.62.216.87,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2052,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,93,0.00
52.64.153.64,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2086,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2095,80,false,SYD,Oceania,Sydney,93,0.00
52.65.52.144,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.252.96.78,80,80,false,SYD,Oceania,Sydney,93,0.00
54.79.129.232,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,93,0.00
3.105.185.150,2053,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.79.176.136,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,93,0.00
